query text,query description,url,docID,rank,rankScore
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291PgkGR8EVLkiiiBFD7O8O2DBP3o1uzFBHoBiEVeC7AzKQqvgh5fXzCOS8pn6CG0Gk3jYfdh5klJ9g..&query=best+web+programming+language","1","16","11.635"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291PN3RY2BTuWoEEQF1b3C5538jibOwpROz7U3YsgTqdPAwcKFnIx7kCwUCEKTNiQ_pAkN_qJ1Uh7Im4YafSeot-j&query=best+web+programming+language","2","7","13.694"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291PQTsOczS-8fM_9r7Q9dCrP7hqDzUEKJUsglTlCVlC-90DnY3fwpiZVm6WB0QJzl0CBBFobxbHtGWuPiniDGHhoY-8hRu-wrRg.&query=best+web+programming+language","3","18","11.353"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291O9AoHCYP2Nhw8YhhBfO8ECf0u8P_tnJXJ0culUlqHbNKxRIgv0g5uVOHdl-hdEkGA.&query=best+web+programming+language","4","3","13.918"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291OyL7eMqRSLbkKz-7_IGc-KlLnen_H4rnft7jhSTgEEN5H1_f23qNYOkUtNj3Rkr278dlFbNkoZuIEEWhvFse0Za4-KeIMYeGhj7yFG77CtGA..&query=best+web+programming+language","5","2","14.288"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291OmKT-Ud1IQJEEQF1b3C553vtslOAn7qgxkymUnUn9KZpNsUve8F9f5WLq9yZtAsPSt5pUc3zy0dg..&query=best+web+programming+language","6","11","13.218"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291OvYV6nrWY5PfHtnHrY0NGIm5k3pMh4XkWTaZ4Ku14wFca4ngQPac-QczD_sMDS5L7DwtH2-e3ZoQ..&query=best+web+programming+language","7","13","12.757"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291O3-91_z7xZYUqXW_0YorB85EgQrCHMh1rnr5gKkvORLlCQ8AtOPRS_gQRaG8Wx7Rlrj4p4gxh4aIy9k2m6WAr0jD3bSRUius0.&query=best+web+programming+language","8","10","13.493"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291N-DQC1x7jB7KITFJDXS-sRnwVeeqW0zEd_S7w_-2clcnRy6VSWods0rFEiC_SDm5WnK_N8BKKhXrtA5VFLzLPZQ3i3ukpLokg.&query=best+web+programming+language","9","5","13.875"
"best web programming language","fint about current and widely used programming language to learn for web software development.","http://www.sogou.com/link?url=hedJjaC291MrWMLKSGqlm3ebR_KuPW35oRcW63GHODLRXKu70P1fIyPUe28CCMTVZr2qw5LuoyvrYyxo8H6DZzaIqVpL2Xvlw0zj3q1QUC7hlmSzcsbD6mL9EAe5GX1UKQKI_IjEAjitvNyJUW91jx9PZeOQzAHQ&query=best+web+programming+language","10","4","13.896"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://www.cleverism.com/programming-languages-web-development/","11","6","13.828"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://en.wikipedia.org/wiki/Programming_languages_used_in_most_popular_websites","12","20","6.469"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://fossbytes.com/best-programming-languages-web-development/","13","8","13.694"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://www.designveloper.com/blog/web-development-languages/","14","14","12.757"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://www.manifera.com/best-programming-languages-for-web-development-in-2020/","15","9","13.550"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://mikkegoes.com/best-language-for-web-development/","16","12","13.218"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://blog.stoneriverelearning.com/top-10-programming-languages-used-in-web-development/","17","15","12.711"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://www.ionos.co.uk/digitalguide/websites/web-development/web-programming-languages/","18","1","14.470"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://medium.com/javarevisited/10-best-web-development-language-and-tools-in-2020-d12c573290a5","19","19","8.474"
"best web programming language","fint about current and widely used programming language to learn for web software development.","https://www.youtube.com/watch?v=D7YMSt2ntWY","20","17","11.383"
