query text,query description,url,docID,rank,rankScore
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://improvemandarin.com/most-common-measure-words/","1","7","15.081"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://www.digmandarin.com/chinese-measure-words","2","15","12.518"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://www.thoughtco.com/mandarin-measure-words-2279415","3","2","15.929"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","http://employees.csbsju.edu/hjakubowski/classes/chinastudyabroad/list_of_chinese_measure_words.htm","4","16","9.933"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://hellopal.zendesk.com/hc/en-us/articles/204512509-Measure-Words-in-Mandarin-Chinese","5","5","15.615"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://resources.allsetlearning.com/chinese/grammar/Reduplication_of_measure_words","6","13","13.409"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://resources.allsetlearning.com/chinese/grammar/Measure_words_in_quantity_questions","7","10","14.432"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","http://www.languagerealm.com/chinese/chinese_measure_words.php","8","20","0.000"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://blogs.transparent.com/chinese/10-must-know-chinese-measure-words/","9","11","14.329"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://en.wikipedia.org/wiki/Chinese_classifier","10","17","9.475"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://www.digmandarin.com/chinese-measure-words","11","14","12.518"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://ltl-beijing.com/chinese-measure-words/","12","8","14.651"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://www.archchinese.com/chinese_measure_words.html","13","18","8.275"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://www.thoughtco.com/mandarin-measure-words-2279415","14","3","15.929"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://studycli.org/learn-chinese/chinese-measure-words/","15","6","15.352"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://digchinese.com/measure-words","16","19","6.612"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://ai.glossika.com/blog/15-must-know-chinese-measure-words-for-beginners","17","9","14.633"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://hellopal.zendesk.com/hc/en-us/articles/204512509-Measure-Words-in-Mandarin-Chinese","18","4","15.615"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://blogs.transparent.com/chinese/10-must-know-chinese-measure-words/","19","12","14.329"
"measure words chinese","Find a list of most-frequently-used Chinese measure words and some grammatical information about this structure.","https://www.learn-chinese.com/chinese-measure-words-for-clothing-jewelry/","20","1","16.265"
